lang	file	word	wstart	wend	phone	int	pstart	pend
gla	gla-006-021	fɛ̃kʲiɲ	0.08	0.62	f	2	0.08	0.19
gla	gla-006-021	fɛ̃kʲiɲ	0.08	0.62	ɛ̃	3	0.19	0.29
gla	gla-006-021	fɛ̃kʲiɲ	0.08	0.62	kʲ	4	0.29	0.48
gla	gla-006-021	fɛ̃kʲiɲ	0.08	0.62	i	5	0.48	0.53
gla	gla-006-021	fɛ̃kʲiɲ	0.08	0.62	ɲ	6	0.53	0.62
gla	gla-006-024	vãləxk	0.14	0.67	v	2	0.14	0.17
gla	gla-006-024	vãləxk	0.14	0.67	ã	3	0.17	0.25
gla	gla-006-024	vãləxk	0.14	0.67	l	4	0.25	0.35
gla	gla-006-024	vãləxk	0.14	0.67	ə	5	0.35	0.39
gla	gla-006-024	vãləxk	0.14	0.67	x	6	0.39	0.44
gla	gla-006-024	vãləxk	0.14	0.67	k	7	0.44	0.67
gla	gla-006-025	tɔ̃iʃ	0.14	0.61	t	2	0.14	0.21
gla	gla-006-025	tɔ̃iʃ	0.14	0.61	ɔ̃	3	0.21	0.36
gla	gla-006-025	tɔ̃iʃ	0.14	0.61	i	4	0.36	0.41
gla	gla-006-025	tɔ̃iʃ	0.14	0.61	ʃ	5	0.41	0.61
gla	gla-006-026	vɔ̃ləx	0.11	0.73	v	2	0.11	0.2
gla	gla-006-026	vɔ̃ləx	0.11	0.73	ɔ̃	3	0.2	0.34
gla	gla-006-026	vɔ̃ləx	0.11	0.73	l	4	0.34	0.41
gla	gla-006-026	vɔ̃ləx	0.11	0.73	ə	5	0.41	0.46
gla	gla-006-026	vɔ̃ləx	0.11	0.73	x	6	0.46	0.73
gla	gla-006-027	vũləx	0.1	0.71	v	2	0.1	0.16
gla	gla-006-027	vũləx	0.1	0.71	ũ	3	0.16	0.27
gla	gla-006-027	vũləx	0.1	0.71	l	4	0.27	0.34
gla	gla-006-027	vũləx	0.1	0.71	ə	5	0.34	0.42
gla	gla-006-027	vũləx	0.1	0.71	x	6	0.42	0.71
gla	gla-006-028	kʰũat	0.11	0.57	kʰ	2	0.11	0.19
gla	gla-006-028	kʰũat	0.11	0.57	ũ	3	0.19	0.28
gla	gla-006-028	kʰũat	0.11	0.57	a	4	0.28	0.41
gla	gla-006-028	kʰũat	0.11	0.57	t	5	0.41	0.57
gla	gla-006-029	xavĩː	0.14	0.72	x	2	0.14	0.23
gla	gla-006-029	xavĩː	0.14	0.72	a	3	0.23	0.29
gla	gla-006-029	xavĩː	0.14	0.72	v	4	0.29	0.34
gla	gla-006-029	xavĩː	0.14	0.72	ĩː	5	0.34	0.72
gla	gla-006-030	ĩːʃə	0.12	0.64	ĩː	2	0.12	0.37
gla	gla-006-030	ĩːʃə	0.12	0.64	ʃ	3	0.37	0.48
gla	gla-006-030	ĩːʃə	0.12	0.64	ə	4	0.48	0.64
gla	gla-006-031	rˠɛ̃ːv	0.12	0.68	rˠ	2	0.12	0.18
gla	gla-006-031	rˠɛ̃ːv	0.12	0.68	ɛ̃ː	3	0.18	0.49
gla	gla-006-031	rˠɛ̃ːv	0.12	0.68	v	4	0.49	0.68
gla	gla-006-033	tãːv	0.12	0.73	t	2	0.12	0.22
gla	gla-006-033	tãːv	0.12	0.73	ãː	3	0.22	0.52
gla	gla-006-033	tãːv	0.12	0.73	v	4	0.52	0.73
gla	gla-006-034	əvãːðʲi	0.11	0.82	ə	2	0.11	0.21
gla	gla-006-034	əvãːðʲi	0.11	0.82	v	3	0.21	0.26
gla	gla-006-034	əvãːðʲi	0.11	0.82	ãː	4	0.26	0.5
gla	gla-006-034	əvãːðʲi	0.11	0.82	ðʲ	5	0.5	0.56
gla	gla-006-034	əvãːðʲi	0.11	0.82	i	6	0.56	0.82
gla	gla-006-035	ãːɣər	0.12	0.61	ãː	2	0.12	0.32
gla	gla-006-035	ãːɣər	0.12	0.61	ɣ	3	0.32	0.35
gla	gla-006-035	ãːɣər	0.12	0.61	ə	4	0.35	0.55
gla	gla-006-035	ãːɣər	0.12	0.61	r	5	0.55	0.61
gla	gla-006-036	tɔ̃ːʃəxan	0.12	0.75	t	2	0.12	0.21
gla	gla-006-036	tɔ̃ːʃəxan	0.12	0.75	ɔ̃ː	3	0.21	0.34
gla	gla-006-036	tɔ̃ːʃəxan	0.12	0.75	ʃ	4	0.34	0.45
gla	gla-006-036	tɔ̃ːʃəxan	0.12	0.75	ə	5	0.45	0.49
gla	gla-006-036	tɔ̃ːʃəxan	0.12	0.75	x	6	0.49	0.58
gla	gla-006-036	tɔ̃ːʃəxan	0.12	0.75	a	7	0.58	0.68
gla	gla-006-036	tɔ̃ːʃəxan	0.12	0.75	n	8	0.68	0.75
gla	gla-006-038	tũːal	0.12	0.59	t	2	0.12	0.17
gla	gla-006-038	tũːal	0.12	0.59	ũː	3	0.17	0.42
gla	gla-006-038	tũːal	0.12	0.59	a	4	0.42	0.45
gla	gla-006-038	tũːal	0.12	0.59	l	5	0.45	0.59
gla	gla-006-039	ũːsə	0.17	0.71	ũː	2	0.17	0.38
gla	gla-006-039	ũːsə	0.17	0.71	s	3	0.38	0.5
gla	gla-006-039	ũːsə	0.17	0.71	ə	4	0.5	0.71
guj	guj-000-000	kaɖo	0.12	0.54	k	2	0.12	0.18
guj	guj-000-000	kaɖo	0.12	0.54	a	3	0.18	0.32
guj	guj-000-000	kaɖo	0.12	0.54	ɖ	4	0.32	0.38
guj	guj-000-000	kaɖo	0.12	0.54	o	5	0.38	0.54
guj	guj-000-001	khaɖo	0.13	0.59	k	2	0.13	0.17
guj	guj-000-001	khaɖo	0.13	0.59	h	3	0.17	0.27
guj	guj-000-001	khaɖo	0.13	0.59	a	4	0.27	0.39
guj	guj-000-001	khaɖo	0.13	0.59	ɖ	5	0.39	0.43
guj	guj-000-001	khaɖo	0.13	0.59	o	6	0.43	0.59
guj	guj-000-002	ɡəɽʌ	0.11	0.63	ɡ	2	0.11	0.26
guj	guj-000-002	ɡəɽʌ	0.11	0.63	ə	3	0.26	0.35
guj	guj-000-002	ɡəɽʌ	0.11	0.63	ɽ	4	0.35	0.42
guj	guj-000-002	ɡəɽʌ	0.11	0.63	ʌ	5	0.42	0.63
guj	guj-000-003	ɡhəɽʌ	0.08	0.77	ɡ	2	0.08	0.23
guj	guj-000-003	ɡhəɽʌ	0.08	0.77	h	3	0.23	0.28
guj	guj-000-003	ɡhəɽʌ	0.08	0.77	ə	4	0.28	0.4
guj	guj-000-003	ɡhəɽʌ	0.08	0.77	ɽ	5	0.4	0.49
guj	guj-000-003	ɡhəɽʌ	0.08	0.77	ʌ	6	0.49	0.77
guj	guj-000-004	d͡ʒaɭ	0.14	0.62	d͡ʒ	2	0.14	0.22
guj	guj-000-004	d͡ʒaɭ	0.14	0.62	a	3	0.22	0.52
guj	guj-000-004	d͡ʒaɭ	0.14	0.62	ɭ	4	0.52	0.62
guj	guj-000-005	t͡ʃhaɭ	0.12	0.67	t͡ʃ	2	0.12	0.24
guj	guj-000-005	t͡ʃhaɭ	0.12	0.67	h	3	0.24	0.31
guj	guj-000-005	t͡ʃhaɭ	0.12	0.67	a	4	0.31	0.55
guj	guj-000-005	t͡ʃhaɭ	0.12	0.67	ɭ	5	0.55	0.67
guj	guj-000-006	d͡ʒaɾi	0.13	0.83	d͡ʒ	2	0.13	0.34
guj	guj-000-006	d͡ʒaɾi	0.13	0.83	a	3	0.34	0.53
guj	guj-000-006	d͡ʒaɾi	0.13	0.83	ɾ	4	0.53	0.59
guj	guj-000-006	d͡ʒaɾi	0.13	0.83	i	5	0.59	0.83
guj	guj-000-007	d͡ʒhaɻɖ	0.25	0.79	d͡ʒ	2	0.25	0.32
guj	guj-000-007	d͡ʒhaɻɖ	0.25	0.79	h	3	0.32	0.36
guj	guj-000-007	d͡ʒhaɻɖ	0.25	0.79	a	4	0.36	0.63
guj	guj-000-007	d͡ʒhaɻɖ	0.25	0.79	ɻ	5	0.63	0.7
guj	guj-000-007	d͡ʒhaɻɖ	0.25	0.79	ɖ	6	0.7	0.79
guj	guj-000-008	vat̪ʰ	0.11	0.65	v	2	0.11	0.24
guj	guj-000-008	vat̪ʰ	0.11	0.65	a	3	0.24	0.43
guj	guj-000-008	vat̪ʰ	0.11	0.65	t̪ʰ	4	0.43	0.65
guj	guj-000-009	hɑt̪ʰ	0.08	0.59	h	2	0.08	0.27
guj	guj-000-009	hɑt̪ʰ	0.08	0.59	ɑ	3	0.27	0.43
guj	guj-000-009	hɑt̪ʰ	0.08	0.59	t̪ʰ	4	0.43	0.59
guj	guj-000-010	ʌɖi	0.13	0.58	ʌ	2	0.13	0.28
guj	guj-000-010	ʌɖi	0.13	0.58	ɖ	3	0.28	0.34
guj	guj-000-010	ʌɖi	0.13	0.58	i	4	0.34	0.58
guj	guj-000-011	ʌɖhi	0.13	0.59	ʌ	2	0.13	0.28
guj	guj-000-011	ʌɖhi	0.13	0.59	ɖ	3	0.28	0.32
guj	guj-000-011	ʌɖhi	0.13	0.59	h	4	0.32	0.35
guj	guj-000-011	ʌɖhi	0.13	0.59	i	5	0.35	0.59
guj	guj-000-012	ʌɳɖəɹɳu	0.15	0.99	ə	2	0.15	0.28
guj	guj-000-012	ʌɳɖəɹɳu	0.15	0.99	ɲ	3	0.28	0.51
guj	guj-000-012	ʌɳɖəɹɳu	0.15	0.99	ɖ	4	0.51	0.56
guj	guj-000-012	ʌɳɖəɹɳu	0.15	0.99	ə	5	0.56	0.6
guj	guj-000-012	ʌɳɖəɹɳu	0.15	0.99	ɹ	6	0.6	0.69
guj	guj-000-012	ʌɳɖəɹɳu	0.15	0.99	ɲ	7	0.69	0.79
guj	guj-000-012	ʌɳɖəɹɳu	0.15	0.99	u	8	0.79	0.99
guj	guj-000-013	ʌɳɖhaɹu	0.14	0.9	ə	2	0.14	0.24
guj	guj-000-013	ʌɳɖhaɹu	0.14	0.9	ɲ	3	0.24	0.42
guj	guj-000-013	ʌɳɖhaɹu	0.14	0.9	ɖ	4	0.42	0.45
guj	guj-000-013	ʌɳɖhaɹu	0.14	0.9	h	5	0.45	0.49
guj	guj-000-013	ʌɳɖhaɹu	0.14	0.9	a	6	0.49	0.67
guj	guj-000-013	ʌɳɖhaɹu	0.14	0.9	ɹ	7	0.67	0.77
guj	guj-000-013	ʌɳɖhaɹu	0.14	0.9	u	8	0.77	0.9
guj	guj-000-014	ɳaɳɔ	0.14	0.71	ɲ	2	0.14	0.28
guj	guj-000-014	ɳaɳɔ	0.14	0.71	a	3	0.28	0.45
guj	guj-000-014	ɳaɳɔ	0.14	0.71	ɲ	4	0.45	0.52
guj	guj-000-014	ɳaɳɔ	0.14	0.71	ɔ	5	0.52	0.71
guj	guj-000-015	maɳɔ	0.13	0.67	m	2	0.13	0.27
guj	guj-000-015	maɳɔ	0.13	0.67	a	3	0.27	0.44
guj	guj-000-015	maɳɔ	0.13	0.67	ɲ	4	0.44	0.5
guj	guj-000-015	maɳɔ	0.13	0.67	ɔ	5	0.5	0.67
guj	guj-000-016	pas	0.12	0.67	p	2	0.12	0.17
guj	guj-000-016	pas	0.12	0.67	a	3	0.17	0.43
guj	guj-000-016	pas	0.12	0.67	s	4	0.43	0.67
guj	guj-000-017	fas	0.21	1.01	f	2	0.21	0.44
guj	guj-000-017	fas	0.21	1.01	a	3	0.44	0.68
guj	guj-000-017	fas	0.21	1.01	s	4	0.68	1.01
guj	guj-000-018	vas	0.12	0.8	v	2	0.12	0.29
guj	guj-000-018	vas	0.12	0.8	a	3	0.29	0.53
guj	guj-000-018	vas	0.12	0.8	s	4	0.53	0.8
guj	guj-000-019	ɓəɽə	0.11	0.63	ɓ	2	0.11	0.23
guj	guj-000-019	ɓəɽə	0.11	0.63	ə	3	0.23	0.35
guj	guj-000-019	ɓəɽə	0.11	0.63	ɽ	4	0.35	0.57
guj	guj-000-019	ɓəɽə	0.11	0.63	ə	5	0.57	0.63
guj	guj-000-020	ɓhəɽə	0.14	0.7	ɓ	2	0.14	0.28
guj	guj-000-020	ɓhəɽə	0.14	0.7	h	3	0.28	0.32
guj	guj-000-020	ɓhəɽə	0.14	0.7	ə	4	0.32	0.46
guj	guj-000-020	ɓhəɽə	0.14	0.7	ɽ	5	0.46	0.66
guj	guj-000-020	ɓhəɽə	0.14	0.7	ə	6	0.66	0.7
guj	guj-000-021	meɭ	0.13	0.64	m	2	0.13	0.29
guj	guj-000-021	meɭ	0.13	0.64	e	3	0.29	0.5
guj	guj-000-021	meɭ	0.13	0.64	ɭ	4	0.5	0.64
guj	guj-000-022	meɻ	0.15	0.68	m	2	0.15	0.3
guj	guj-000-022	meɻ	0.15	0.68	e	3	0.3	0.45
guj	guj-000-022	meɻ	0.15	0.68	ɻ	4	0.45	0.68
guj	guj-000-023	r̥at̪o	0.1	0.72	r̥	2	0.1	0.24
guj	guj-000-023	r̥at̪o	0.1	0.72	a	3	0.24	0.38
guj	guj-000-023	r̥at̪o	0.1	0.72	t̪	4	0.38	0.53
guj	guj-000-023	r̥at̪o	0.1	0.72	o	5	0.53	0.72
guj	guj-000-024	lat̪o	0.13	0.77	l	2	0.13	0.29
guj	guj-000-024	lat̪o	0.13	0.77	a	3	0.29	0.45
guj	guj-000-024	lat̪o	0.13	0.77	t̪	4	0.45	0.59
guj	guj-000-024	lat̪o	0.13	0.77	o	5	0.59	0.77
guj	guj-000-025	həʃʌ	0	0.69	h	1	0	0.24
guj	guj-000-025	həʃʌ	0	0.69	ə	2	0.24	0.3
guj	guj-000-025	həʃʌ	0	0.69	ʃ	3	0.3	0.49
guj	guj-000-025	həʃʌ	0	0.69	ʌ	4	0.49	0.69
guj	guj-000-026	həʂʌ	0.11	0.82	h	2	0.11	0.28
guj	guj-000-026	həʂʌ	0.11	0.82	ə	3	0.28	0.34
guj	guj-000-026	həʂʌ	0.11	0.82	ʂ	4	0.34	0.56
guj	guj-000-026	həʂʌ	0.11	0.82	ʌ	5	0.56	0.82
guj	guj-000-027	put͡ʃvɑ	0.12	0.75	p	2	0.12	0.18
guj	guj-000-027	put͡ʃvɑ	0.12	0.75	u	3	0.18	0.25
guj	guj-000-027	put͡ʃvɑ	0.12	0.75	t͡ʃ	4	0.25	0.46
guj	guj-000-027	put͡ʃvɑ	0.12	0.75	v	5	0.46	0.51
guj	guj-000-027	put͡ʃvɑ	0.12	0.75	ɑ	6	0.51	0.75
guj	guj-000-028	puʂpɑ	0.12	0.78	p	2	0.12	0.19
guj	guj-000-028	puʂpɑ	0.12	0.78	u	3	0.19	0.25
guj	guj-000-028	puʂpɑ	0.12	0.78	ʂ	4	0.25	0.45
guj	guj-000-028	puʂpɑ	0.12	0.78	p	5	0.45	0.57
guj	guj-000-028	puʂpɑ	0.12	0.78	ɑ	6	0.57	0.78
guj	guj-000-029	ɹəmətʌ	0.12	0.57	ɹ	2	0.12	0.27
guj	guj-000-029	ɹəmətʌ	0.12	0.57	ə	3	0.27	0.34
guj	guj-000-029	ɹəmətʌ	0.12	0.57	m	4	0.34	0.42
guj	guj-000-029	ɹəmətʌ	0.12	0.57	ə	5	0.42	0.51
guj	guj-000-029	ɹəmətʌ	0.12	0.57	t	6	0.51	0.54
guj	guj-000-029	ɹəmətʌ	0.12	0.57	ʌ	7	0.54	0.57
guj	guj-000-030	kəmiɽa	0.14	0.7	k	2	0.14	0.2
guj	guj-000-030	kəmiɽa	0.14	0.7	ə	3	0.2	0.27
guj	guj-000-030	kəmiɽa	0.14	0.7	m	4	0.27	0.35
guj	guj-000-030	kəmiɽa	0.14	0.7	i	5	0.35	0.38
guj	guj-000-030	kəmiɽa	0.14	0.7	ɽ	6	0.38	0.41
guj	guj-000-030	kəmiɽa	0.14	0.7	a	7	0.41	0.7
guj	guj-000-031	kʌməɽa	0.15	0.65	k	2	0.15	0.2
guj	guj-000-031	kʌməɽa	0.15	0.65	ʌ	3	0.2	0.25
guj	guj-000-031	kʌməɽa	0.15	0.65	m	4	0.25	0.37
guj	guj-000-031	kʌməɽa	0.15	0.65	ə	5	0.37	0.4
guj	guj-000-031	kʌməɽa	0.15	0.65	ɽ	6	0.4	0.43
guj	guj-000-031	kʌməɽa	0.15	0.65	a	7	0.43	0.65
guj	guj-000-032	əʂəman	0.14	0.92	ə	2	0.14	0.22
guj	guj-000-032	əʂəman	0.14	0.92	ʂ	3	0.22	0.36
guj	guj-000-032	əʂəman	0.14	0.92	ə	4	0.36	0.41
guj	guj-000-032	əʂəman	0.14	0.92	m	5	0.41	0.52
guj	guj-000-032	əʂəman	0.14	0.92	a	6	0.52	0.73
guj	guj-000-032	əʂəman	0.14	0.92	n	7	0.73	0.92
guj	guj-000-033	əʂʌman	0.13	1.2	ə	2	0.13	0.23
guj	guj-000-033	əʂʌman	0.13	1.2	ʂ	3	0.23	0.36
guj	guj-000-033	əʂʌman	0.13	1.2	ʌ	4	0.36	0.43
guj	guj-000-033	əʂʌman	0.13	1.2	m	5	0.43	0.49
guj	guj-000-033	əʂʌman	0.13	1.2	a	6	0.49	0.73
guj	guj-000-033	əʂʌman	0.13	1.2	n	7	0.73	1.2
guj	guj-000-034	rɑkʰ	0.15	0.45	r	2	0.15	0.24
guj	guj-000-034	rɑkʰ	0.15	0.45	ɑ	3	0.24	0.41
guj	guj-000-034	rɑkʰ	0.15	0.45	kʰ	4	0.41	0.45
guj	guj-000-035	rɑkj	0.13	0.65	r	2	0.13	0.21
guj	guj-000-035	rɑkj	0.13	0.65	ɑ	3	0.21	0.34
guj	guj-000-035	rɑkj	0.13	0.65	k	4	0.34	0.57
guj	guj-000-035	rɑkj	0.13	0.65	j	5	0.57	0.65
guj	guj-000-036	d͡ʒai	0.12	0.78	d͡ʒ	2	0.12	0.32
guj	guj-000-036	d͡ʒai	0.12	0.78	a	3	0.32	0.64
guj	guj-000-036	d͡ʒai	0.12	0.78	i	4	0.64	0.78
guj	guj-000-037	d͡ʒaw	0.14	0.71	d͡ʒ	2	0.14	0.29
guj	guj-000-037	d͡ʒaw	0.14	0.71	a	3	0.29	0.51
guj	guj-000-037	d͡ʒaw	0.14	0.71	w	4	0.51	0.71
guj	guj-000-038	mɑmɑ	0.13	0.77	m	2	0.13	0.29
guj	guj-000-038	mɑmɑ	0.13	0.77	ɑ	3	0.29	0.43
guj	guj-000-038	mɑmɑ	0.13	0.77	m	4	0.43	0.53
guj	guj-000-038	mɑmɑ	0.13	0.77	ɑ	5	0.53	0.77
guj	guj-000-039	mɑmi	0.11	0.79	m	2	0.11	0.25
guj	guj-000-039	mɑmi	0.11	0.79	ɑ	3	0.25	0.39
guj	guj-000-039	mɑmi	0.11	0.79	m	4	0.39	0.48
guj	guj-000-039	mɑmi	0.11	0.79	i	5	0.48	0.79
guj	guj-000-040	kəviː	0.14	0.62	k	2	0.14	0.19
guj	guj-000-040	kəviː	0.14	0.62	ə	3	0.19	0.28
guj	guj-000-040	kəviː	0.14	0.62	v	4	0.28	0.36
guj	guj-000-040	kəviː	0.14	0.62	iː	5	0.36	0.62
guj	guj-000-041	r̥əvi	0.16	0.72	r̥	2	0.16	0.3
guj	guj-000-041	r̥əvi	0.16	0.72	ə	3	0.3	0.39
guj	guj-000-041	r̥əvi	0.16	0.72	v	4	0.39	0.47
guj	guj-000-041	r̥əvi	0.16	0.72	i	5	0.47	0.72
guj	guj-000-042	əviː	0.14	0.65	ə	2	0.14	0.3
guj	guj-000-042	əviː	0.14	0.65	v	3	0.3	0.37
guj	guj-000-042	əviː	0.14	0.65	iː	4	0.37	0.65
guj	guj-000-043	upʌɖɔ	0.17	0.7	u	2	0.17	0.25
guj	guj-000-043	upʌɖɔ	0.17	0.7	p	3	0.25	0.4
guj	guj-000-043	upʌɖɔ	0.17	0.7	ʌ	4	0.4	0.44
guj	guj-000-043	upʌɖɔ	0.17	0.7	ɖ	5	0.44	0.48
guj	guj-000-043	upʌɖɔ	0.17	0.7	ɔ	6	0.48	0.7
guj	guj-000-044	r̥uːpʌ	0.16	0.75	r̥	2	0.16	0.31
guj	guj-000-044	r̥uːpʌ	0.16	0.75	uː	3	0.31	0.39
guj	guj-000-044	r̥uːpʌ	0.16	0.75	p	4	0.39	0.49
guj	guj-000-044	r̥uːpʌ	0.16	0.75	ʌ	5	0.49	0.75
guj	guj-000-045	ɗɛʃ	0	0.68	d	1	0	0.22
guj	guj-000-045	ɗɛʃ	0	0.68	ɛ	2	0.22	0.45
guj	guj-000-045	ɗɛʃ	0	0.68	ʃ	3	0.45	0.68
guj	guj-000-046	ɓes	0	0.74	ɓ	1	0	0.24
guj	guj-000-046	ɓes	0	0.74	e	2	0.24	0.46
guj	guj-000-046	ɓes	0	0.74	s	3	0.46	0.74
guj	guj-000-047	q̠ɔɹ	0.24	0.67	q̠	2	0.24	0.28
guj	guj-000-047	q̠ɔɹ	0.24	0.67	ɔ	3	0.28	0.58
guj	guj-000-047	q̠ɔɹ	0.24	0.67	ɹ	4	0.58	0.67
guj	guj-000-048	q̠oɹ	0.14	0.57	q̠	2	0.14	0.21
guj	guj-000-048	q̠oɹ	0.14	0.57	o	3	0.21	0.38
guj	guj-000-048	q̠oɹ	0.14	0.57	ɹ	4	0.38	0.57
guj	guj-000-049	katʰ	0.21	0.66	k	2	0.21	0.28
guj	guj-000-049	katʰ	0.21	0.66	a	3	0.28	0.51
guj	guj-000-049	katʰ	0.21	0.66	tʰ	4	0.51	0.66
guj	guj-000-050	kãtʰ	0.12	0.63	k	2	0.12	0.18
guj	guj-000-050	kãtʰ	0.12	0.63	ã	3	0.18	0.48
guj	guj-000-050	kãtʰ	0.12	0.63	tʰ	4	0.48	0.63
guj	guj-000-051	vɑʃ	0.14	0.72	v	2	0.14	0.22
guj	guj-000-051	vɑʃ	0.14	0.72	ɑ	3	0.22	0.35
guj	guj-000-051	vɑʃ	0.14	0.72	ʃ	4	0.35	0.72
guj	guj-000-052	vɑʃ	0.12	0.85	v	2	0.12	0.22
guj	guj-000-052	vɑʃ	0.12	0.85	ɑ	3	0.22	0.48
guj	guj-000-052	vɑʃ	0.12	0.85	ʃ	4	0.48	0.85
guj	guj-000-053	tʒokʰ	0.13	0.56	t	2	0.13	0.19
guj	guj-000-053	tʒokʰ	0.13	0.56	ʒ	3	0.19	0.22
guj	guj-000-053	tʒokʰ	0.13	0.56	o	4	0.22	0.38
guj	guj-000-053	tʒokʰ	0.13	0.56	kʰ	5	0.38	0.56
guj	guj-000-054	tʒõkʰ	0.13	0.48	t	2	0.13	0.17
guj	guj-000-054	tʒõkʰ	0.13	0.48	ʒ	3	0.17	0.23
guj	guj-000-054	tʒõkʰ	0.13	0.48	õ	4	0.23	0.44
guj	guj-000-054	tʒõkʰ	0.13	0.48	kʰ	5	0.44	0.48
guj	guj-000-055	kɑn	0.11	0.57	k	2	0.11	0.18
guj	guj-000-055	kɑn	0.11	0.57	ɑ	3	0.18	0.4
guj	guj-000-055	kɑn	0.11	0.57	n	4	0.4	0.57
guj	guj-000-057	veːɹɳ	0	0.63	v	1	0	0.24
guj	guj-000-057	veːɹɳ	0	0.63	eː	2	0.24	0.39
guj	guj-000-057	veːɹɳ	0	0.63	ɹ	3	0.39	0.53
guj	guj-000-057	veːɹɳ	0	0.63	ɲ	4	0.53	0.63
guj	guj-000-059	veɹ	0.23	0.8	v	2	0.23	0.38
guj	guj-000-059	veɹ	0.23	0.8	e	3	0.38	0.56
guj	guj-000-059	veɹ	0.23	0.8	ɹ	4	0.56	0.8
guj	guj-000-060	vehɹ	0.12	0.66	v	2	0.12	0.24
guj	guj-000-060	vehɹ	0.12	0.66	e	3	0.24	0.6
guj	guj-000-060	vehɹ	0.12	0.66	h	4	0.6	0.63
guj	guj-000-060	vehɹ	0.12	0.66	ɹ	5	0.63	0.66
guj	guj-000-061	veɹ	0.13	0.62	v	2	0.13	0.25
guj	guj-000-061	veɹ	0.13	0.62	e	3	0.25	0.41
guj	guj-000-061	veɹ	0.13	0.62	ɹ	4	0.41	0.62
gwx	gwx-000-000	ak͡pɛ	0	0.59	a	1	0	0.26
gwx	gwx-000-000	ak͡pɛ	0	0.59	k͡p	2	0.26	0.44
gwx	gwx-000-000	ak͡pɛ	0	0.59	ɛ	3	0.44	0.59
gwx	gwx-000-001	t̪ɪɛ̃t̪ɪ	0.14	0.76	t̪	2	0.14	0.21
gwx	gwx-000-001	t̪ɪɛ̃t̪ɪ	0.14	0.76	ɪ	3	0.21	0.47
gwx	gwx-000-001	t̪ɪɛ̃t̪ɪ	0.14	0.76	ɛ̃	4	0.47	0.5
gwx	gwx-000-001	t̪ɪɛ̃t̪ɪ	0.14	0.76	t̪	5	0.5	0.62
gwx	gwx-000-001	t̪ɪɛ̃t̪ɪ	0.14	0.76	ɪ	6	0.62	0.76
gwx	gwx-000-002	at̠ɕɛ	0	0.51	a	1	0	0.25
gwx	gwx-000-002	at̠ɕɛ	0	0.51	t̠	2	0.25	0.36
gwx	gwx-000-002	at̠ɕɛ	0	0.51	ɕ	3	0.36	0.43
gwx	gwx-000-002	at̠ɕɛ	0	0.51	ɛ	4	0.43	0.51
gwx	gwx-000-003	ɛt̠ɕʷukʷɪ	0.13	0.7	ɛ	2	0.13	0.27
gwx	gwx-000-003	ɛt̠ɕʷukʷɪ	0.13	0.7	t̠	3	0.27	0.36
gwx	gwx-000-003	ɛt̠ɕʷukʷɪ	0.13	0.7	ɕʷ	4	0.36	0.41
gwx	gwx-000-003	ɛt̠ɕʷukʷɪ	0.13	0.7	u	5	0.41	0.51
gwx	gwx-000-003	ɛt̠ɕʷukʷɪ	0.13	0.7	kʷ	6	0.51	0.61
gwx	gwx-000-003	ɛt̠ɕʷukʷɪ	0.13	0.7	ɪ	7	0.61	0.7
gwx	gwx-000-004	akokʷe	0	0.79	a	1	0	0.3
gwx	gwx-000-004	akokʷe	0	0.79	k	2	0.3	0.45
gwx	gwx-000-004	akokʷe	0	0.79	o	3	0.45	0.56
gwx	gwx-000-004	akokʷe	0	0.79	kʷ	4	0.56	0.65
gwx	gwx-000-004	akokʷe	0	0.79	e	5	0.65	0.79
gwx	gwx-000-005	ekʷa	0.12	0.87	e	2	0.12	0.21
gwx	gwx-000-005	ekʷa	0.12	0.87	kʷ	3	0.21	0.4
gwx	gwx-000-005	ekʷa	0.12	0.87	a	4	0.4	0.87
gwx	gwx-000-006	abobi	0	0.72	a	1	0	0.24
gwx	gwx-000-006	abobi	0	0.72	b	2	0.24	0.36
gwx	gwx-000-006	abobi	0	0.72	o	3	0.36	0.45
gwx	gwx-000-006	abobi	0	0.72	b	4	0.45	0.55
gwx	gwx-000-006	abobi	0	0.72	i	5	0.55	0.72
gwx	gwx-000-007	adame	0	0.69	a	1	0	0.24
gwx	gwx-000-007	adame	0	0.69	d	2	0.24	0.35
gwx	gwx-000-007	adame	0	0.69	a	3	0.35	0.46
gwx	gwx-000-007	adame	0	0.69	m	4	0.46	0.58
gwx	gwx-000-007	adame	0	0.69	e	5	0.58	0.69
gwx	gwx-000-008	ɛd̠ʑʷaeho	0.14	0.83	ɛ	2	0.14	0.23
gwx	gwx-000-008	ɛd̠ʑʷaeho	0.14	0.83	d̠	3	0.23	0.35
gwx	gwx-000-008	ɛd̠ʑʷaeho	0.14	0.83	ʑʷ	4	0.35	0.39
gwx	gwx-000-008	ɛd̠ʑʷaeho	0.14	0.83	a	5	0.39	0.61
gwx	gwx-000-008	ɛd̠ʑʷaeho	0.14	0.83	e	6	0.61	0.64
gwx	gwx-000-008	ɛd̠ʑʷaeho	0.14	0.83	h	7	0.64	0.72
gwx	gwx-000-008	ɛd̠ʑʷaeho	0.14	0.83	o	8	0.72	0.83
gwx	gwx-000-009	ɛd̠ʑesi	0.13	1.02	ɛ	2	0.13	0.22
gwx	gwx-000-009	ɛd̠ʑesi	0.13	1.02	d̠	3	0.22	0.3
